name,event_label,win_probability,tournament,dk_odds,best_odds,best_book,avg_novig_prob,model_prob,edge_pp,half_kelly_pct
Christiaan Bezuidenhout,open,0.0053232355808465375,,,,,,0.0053232355808465375,,
Takumi Kanaya,open,0.005207997312684339,,,,,,0.005207997312684339,,
Ryo Hisatsune,open,0.005149958295375115,,,,,,0.005149958295375115,,
David Lipsky,open,0.005044784929188073,,,,,,0.005044784929188073,,
Chandler Phillips,open,0.004970337157426419,,,,,,0.004970337157426419,,
Beau Hossler,open,0.00484827842487925,,,,,,0.00484827842487925,,
Patrick Rodgers,open,0.00452520282477733,,,,,,0.00452520282477733,,
Denny McCarthy,open,0.004312294810207947,,,,,,0.004312294810207947,,
Ryan Gerard,open,0.0036710211589046655,,,,,,0.0036710211589046655,,
Will Zalatoris,open,0.003403509988690022,,,,,,0.003403509988690022,,
Mackenzie Hughes,open,0.0033779120262078513,,,,,,0.0033779120262078513,,
Keith Mitchell,open,0.0033172087297301763,,,,,,0.0033172087297301763,,
Stephan Jaeger,open,0.0032985056692869004,,,,,,0.0032985056692869004,,
Max Homa,open,0.002955371450954007,,,,,,0.002955371450954007,,
Chris Gotterup,open,0.0028876405628289175,,,,,,0.0028876405628289175,,
Sungjae Im,open,0.002880858503895156,,,,,,0.002880858503895156,,
Kristoffer Reitan,open,0.0028721201646246105,,,,,,0.0028721201646246105,,
William Mouw,open,0.0028538946945669517,,,,,,0.0028538946945669517,,
David Lingmerth,open,0.0028068740307695635,,,,,,0.0028068740307695635,,
Jacob Bridgeman,open,0.002689166832335688,,,,,,0.002689166832335688,,
Emiliano Grillo,open,0.002663691435808157,,,,,,0.002663691435808157,,
Chris Kirk,open,0.002538853055936051,,,,,,0.002538853055936051,,
Matt Jones,open,0.0024595905340282402,,,,,,0.0024595905340282402,,
Sahith Theegala,open,0.002382870116589136,,,,,,0.002382870116589136,,
Akshay Bhatia,open,0.002378361343675675,,,,,,0.002378361343675675,,
Harry Hall,open,0.0023238736625160188,,,,,,0.0023238736625160188,,
Andrew Novak,open,0.0022938785980010147,,,,,,0.0022938785980010147,,
Adam Scott,open,0.0021794618654067074,,,,,,0.0021794618654067074,,
Grayson Murray,open,0.002108283831128433,,,,,,0.002108283831128433,,
Thomas Detry,open,0.002104283331284323,,,,,,0.002104283331284323,,
Brian Harman,open,0.0020865936741446827,,,,,,0.0020865936741446827,,
Patrick Fishburn,open,0.0020391782676264375,,,,,,0.0020391782676264375,,
Tom Kim,open,0.001996459949170642,,,,,,0.001996459949170642,,
Eric Cole,open,0.0019486008709637035,,,,,,0.0019486008709637035,,
Patrick Reed,open,0.0019116124936194882,,,,,,0.0019116124936194882,,
Harold Varner III,open,0.0017031238303740356,,,,,,0.0017031238303740356,,
Michael Brennan,open,0.0016963304774211606,,,,,,0.0016963304774211606,,
Bud Cauley,open,0.0016836794194085981,,,,,,0.0016836794194085981,,
Daniel Berger,open,0.0016820856471709289,,,,,,0.0016820856471709289,,
Jordan Smith,open,0.0016168055319712655,,,,,,0.0016168055319712655,,
Laurie Canter,open,0.0016066261555117746,,,,,,0.0016066261555117746,,
Ryan Fox,open,0.0015962447997963502,,,,,,0.0015962447997963502,,
Davis Thompson,open,0.0015925289649198757,,,,,,0.0015925289649198757,,
Jason Day,open,0.001557401675798048,,,,,,0.001557401675798048,,
Lucas Bjerregaard,open,0.0015003697138861725,,,,,,0.0015003697138861725,,
Gaganjeet Bhullar,open,0.0014650499910850026,,,,,,0.0014650499910850026,,
Matt Fitzpatrick,open,0.0014288285262221035,,,,,,0.0014288285262221035,,
Jordan Spieth,open,0.0014283091888657891,,,,,,0.0014283091888657891,,
Haotong Li,open,0.001362266260261283,,,,,,0.001362266260261283,,
Gary Woodland,open,0.0013164519484436703,,,,,,0.0013164519484436703,,
Garrick Higgo,open,0.0013159167388186429,,,,,,0.0013159167388186429,,
Charley Hoffman,open,0.0012939266093490323,,,,,,0.0012939266093490323,,
Taylor Pendrith,open,0.0012875774230117364,,,,,,0.0012875774230117364,,
Tony Finau,open,0.0012835614414501463,,,,,,0.0012835614414501463,,
Kensei Hirata,open,0.0012718455936288364,,,,,,0.0012718455936288364,,
Hudson Swafford,open,0.0012602881453677964,,,,,,0.0012602881453677964,,
Aldrich Potgieter,open,0.0012502797790195101,,,,,,0.0012502797790195101,,
Adrian Meronk,open,0.0011983816949587324,,,,,,0.0011983816949587324,,
Matti Schmid,open,0.0011704064014651675,,,,,,0.0011704064014651675,,
Erik van Rooyen,open,0.001110217710860369,,,,,,0.001110217710860369,,
Davis Riley,open,0.0010990690671546595,,,,,,0.0010990690671546595,,
Justin Harding,open,0.0010226197474636357,,,,,,0.0010226197474636357,,
Byeong Hun An,open,0.0010082392436515846,,,,,,0.0010082392436515846,,
Jon Rahm,open,0.0009859374058018937,,,,,,0.0009859374058018937,,
Ian Poulter,open,0.0009682190062856864,,,,,,0.0009682190062856864,,
Mark Hubbard,open,0.0009655045395602017,,,,,,0.0009655045395602017,,
Austin Eckroat,open,0.0009568863474538975,,,,,,0.0009568863474538975,,
Karl Vilips,open,0.0009473652911766595,,,,,,0.0009473652911766595,,
Matthew Wolff,open,0.0009263495624437118,,,,,,0.0009263495624437118,,
Jake Knapp,open,0.0008696572437178209,,,,,,0.0008696572437178209,,
Bio Kim,open,0.0008313114949303341,,,,,,0.0008313114949303341,,
Nick Dunlap,open,0.000781812151022295,,,,,,0.000781812151022295,,
Jorge Campillo,open,0.0007228008809478402,,,,,,0.0007228008809478402,,
Adam Schenk,open,0.0007013850792452579,,,,,,0.0007013850792452579,,
Michael Kim,open,0.0006805130620953111,,,,,,0.0006805130620953111,,
Rickie Fowler,open,0.0005997499183411553,,,,,,0.0005997499183411553,,
Paul Dunne,open,0.0005876859360849339,,,,,,0.0005876859360849339,,
Chris Paisley,open,0.0005847440944447987,,,,,,0.0005847440944447987,,
Aaron Rai,open,0.000571627435311754,,,,,,0.000571627435311754,,
Keita Nakajima,open,0.00054398693252486,,,,,,0.00054398693252486,,
Joe Highsmith,open,0.0005256082460573204,,,,,,0.0005256082460573204,,
Thomas Pieters,open,0.0005198897036883273,,,,,,0.0005198897036883273,,
Wyndham Clark,open,0.000493391670213154,,,,,,0.000493391670213154,,
Lucas Glover,open,0.0004920882956026056,,,,,,0.0004920882956026056,,
Neal Shipley,open,0.0004587005896560342,,,,,,0.0004587005896560342,,
Shaun Norris,open,0.00044611031373694083,,,,,,0.00044611031373694083,,
Romain Langasque,open,0.00044252623737112715,,,,,,0.00044252623737112715,,
Kevin Na,open,0.0004163363383628142,,,,,,0.0004163363383628142,,
Mike Lorenzo-Vera,open,0.0004088981413307817,,,,,,0.0004088981413307817,,
Eugenio Chacarra,open,0.0004088817713689009,,,,,,0.0004088817713689009,,
Anirban Lahiri,open,0.00039209261204994867,,,,,,0.00039209261204994867,,
John Parry,open,0.0003736159020398577,,,,,,0.0003736159020398577,,
Tomoharu Otsuki,open,0.00034497658313772283,,,,,,0.00034497658313772283,,
George Coetzee,open,0.0003219310884374935,,,,,,0.0003219310884374935,,
Corey Conners,open,0.0003168770356836001,,,,,,0.0003168770356836001,,
Brendan Steele,open,0.0003004225767415645,,,,,,0.0003004225767415645,,
Martin Couvra,open,0.0002817804994300876,,,,,,0.0002817804994300876,,
Yusaku Miyazato,open,0.0002714731687933562,,,,,,0.0002714731687933562,,
Brian Campbell,open,0.0002598554159347032,,,,,,0.0002598554159347032,,
Kazuki Higa,open,0.0002503199036829236,,,,,,0.0002503199036829236,,
Adrien Saddier,open,0.0002315620419019267,,,,,,0.0002315620419019267,,
Benjamin Hebert,open,0.00023066134429315584,,,,,,0.00023066134429315584,,
Carlos Ortiz,open,0.00020247460275936487,,,,,,0.00020247460275936487,,
Jhonattan Vegas,open,0.00018683116456958866,,,,,,0.00018683116456958866,,
Yuta Ikeda,open,0.0001815687462099998,,,,,,0.0001815687462099998,,
Brendan Jones,open,0.00017832524370474276,,,,,,0.00017832524370474276,,
Billy Horschel,open,0.00016787921054541233,,,,,,0.00016787921054541233,,
Marco Penge,open,0.000140558206681471,,,,,,0.000140558206681471,,
Brad Kennedy,open,0.00012243615110450442,,,,,,0.00012243615110450442,,
David Puig,open,0.00010979676947922562,,,,,,0.00010979676947922562,,
Tom McKibbin,open,0.0001071895425197058,,,,,,0.0001071895425197058,,
Rory McIlroy,us_open,0.10277469782233233,,,,,,0.10277469782233233,,
Russell Henley,us_open,0.07101163213925647,,,,,,0.07101163213925647,,
Collin Morikawa,us_open,0.06269549279934299,,,,,,0.06269549279934299,,
Patrick Cantlay,us_open,0.05210277475073974,,,,,,0.05210277475073974,,
Scottie Scheffler,us_open,0.04742317860936812,,,,,,0.04742317860936812,,
Viktor Hovland,us_open,0.047197231857913996,,,,,,0.047197231857913996,,
Bryson DeChambeau,us_open,0.03130079607274602,,,,,,0.03130079607274602,,
Min Woo Lee,us_open,0.026715574199421947,,,,,,0.026715574199421947,,
Kurt Kitayama,us_open,0.026339937580823567,,,,,,0.026339937580823567,,
Xander Schauffele,us_open,0.02483398560449132,,,,,,0.02483398560449132,,
Tommy Fleetwood,us_open,0.02241994653925433,,,,,,0.02241994653925433,,
Justin Thomas,us_open,0.02153331100272445,,,,,,0.02153331100272445,,
Alex Noren,us_open,0.019783032124371217,,,,,,0.019783032124371217,,
Ben Griffin,us_open,0.018835521975549763,,,,,,0.018835521975549763,,
Pierceson Coody,us_open,0.014928419660487269,,,,,,0.014928419660487269,,
Sam Burns,us_open,0.013997558486571356,,,,,,0.013997558486571356,,
Paul Casey,us_open,0.013986045619289053,,,,,,0.013986045619289053,,
Alex Smalley,us_open,0.013014051630758633,,,,,,0.013014051630758633,,
Hideki Matsuyama,us_open,0.011851371574664187,,,,,,0.011851371574664187,,
Niklas Norgaard,us_open,0.011086561791492281,,,,,,0.011086561791492281,,
Max McGreevy,us_open,0.010507598335937028,,,,,,0.010507598335937028,,
David Lipsky,us_open,0.009736459264143887,,,,,,0.009736459264143887,,
Jesper Svensson,us_open,0.009170205913553092,,,,,,0.009170205913553092,,
Victor Perez,us_open,0.009035263465725588,,,,,,0.009035263465725588,,
Thriston Lawrence,us_open,0.008939225818265204,,,,,,0.008939225818265204,,
Shane Lowry,us_open,0.00893229222806059,,,,,,0.00893229222806059,,
Harris English,us_open,0.008856667741282166,,,,,,0.008856667741282166,,
Maverick McNealy,us_open,0.00820458956824086,,,,,,0.00820458956824086,,
Kevin Roy,us_open,0.008194335039367576,,,,,,0.008194335039367576,,
Matt McCarty,us_open,0.007881480167534658,,,,,,0.007881480167534658,,
Steven Fisk,us_open,0.007503030429344303,,,,,,0.007503030429344303,,
Scott Stallings,us_open,0.007486537731090029,,,,,,0.007486537731090029,,
Matt Kuchar,us_open,0.007277139222195997,,,,,,0.007277139222195997,,
Nick Taylor,us_open,0.007241635079008339,,,,,,0.007241635079008339,,
Keegan Bradley,us_open,0.007213937870865533,,,,,,0.007213937870865533,,
Ryo Hisatsune,us_open,0.007135313223823808,,,,,,0.007135313223823808,,
Cameron Tringale,us_open,0.007087792022456106,,,,,,0.007087792022456106,,
Chandler Phillips,us_open,0.006886446532605243,,,,,,0.006886446532605243,,
Sepp Straka,us_open,0.006737532376350309,,,,,,0.006737532376350309,,
Michael Thorbjornsen,us_open,0.006109196576791251,,,,,,0.006109196576791251,,
Max Greyserman,us_open,0.006020387423067515,,,,,,0.006020387423067515,,
Justin Rose,us_open,0.005366153841176322,,,,,,0.005366153841176322,,
Si Woo Kim,us_open,0.005330042673504115,,,,,,0.005330042673504115,,
Cameron Young,us_open,0.004970744765404292,,,,,,0.004970744765404292,,
Tyrrell Hatton,us_open,0.004743841460403216,,,,,,0.004743841460403216,,
Matt Wallace,us_open,0.004620001265738477,,,,,,0.004620001265738477,,
Christiaan Bezuidenhout,us_open,0.004596840810998238,,,,,,0.004596840810998238,,
Keith Mitchell,us_open,0.004596022328313529,,,,,,0.004596022328313529,,
Patrick Rodgers,us_open,0.004406513391824385,,,,,,0.004406513391824385,,
Beau Hossler,us_open,0.004318213543108881,,,,,,0.004318213543108881,,
Takumi Kanaya,us_open,0.004198273895067039,,,,,,0.004198273895067039,,
Sungjae Im,us_open,0.003991455192417462,,,,,,0.003991455192417462,,
Kristoffer Reitan,us_open,0.003979348145296832,,,,,,0.003979348145296832,,
Will Zalatoris,us_open,0.0039310289714708496,,,,,,0.0039310289714708496,,
Jacob Bridgeman,us_open,0.003725864669052741,,,,,,0.003725864669052741,,
Emiliano Grillo,us_open,0.003690568279587162,,,,,,0.003690568279587162,,
Robert MacIntyre,us_open,0.0035624000431588,,,,,,0.0035624000431588,,
Tom Hoge,us_open,0.003239432673138618,,,,,,0.003239432673138618,,
Adam Scott,us_open,0.0032329826178529347,,,,,,0.0032329826178529347,,
Tom Kim,us_open,0.003192027282918963,,,,,,0.003192027282918963,,
Denny McCarthy,us_open,0.0030233247787642154,,,,,,0.0030233247787642154,,
Patrick Fishburn,us_open,0.0028252997061734915,,,,,,0.0028252997061734915,,
Stephan Jaeger,us_open,0.0024423574027893627,,,,,,0.0024423574027893627,,
Mackenzie Hughes,us_open,0.002414421315886429,,,,,,0.002414421315886429,,
Chris Gotterup,us_open,0.0024118438186836117,,,,,,0.0024118438186836117,,
Ryan Gerard,us_open,0.002226198195047075,,,,,,0.002226198195047075,,
Matt Jones,us_open,0.0021561422766633027,,,,,,0.0021561422766633027,,
Grayson Murray,us_open,0.0021335760099040106,,,,,,0.0021335760099040106,,
Gaganjeet Bhullar,us_open,0.0020298398502254958,,,,,,0.0020298398502254958,,
William Mouw,us_open,0.0019807990957079508,,,,,,0.0019807990957079508,,
Max Homa,us_open,0.0019776483331190764,,,,,,0.0019776483331190764,,
Matt Fitzpatrick,us_open,0.0019764284117309732,,,,,,0.0019764284117309732,,
Haotong Li,us_open,0.0018874320729821241,,,,,,0.0018874320729821241,,
Michael Brennan,us_open,0.0017759777694608522,,,,,,0.0017759777694608522,,
Kensei Hirata,us_open,0.0017621534316174241,,,,,,0.0017621534316174241,,
Harry Hall,us_open,0.0017545110418503939,,,,,,0.0017545110418503939,,
Hudson Swafford,us_open,0.0017461404838068147,,,,,,0.0017461404838068147,,
Gary Woodland,us_open,0.001702699237705772,,,,,,0.001702699237705772,,
Eric Cole,us_open,0.0016771041170510568,,,,,,0.0016771041170510568,,
David Lingmerth,us_open,0.0016559924549547445,,,,,,0.0016559924549547445,,
Harold Varner III,us_open,0.001635489116374502,,,,,,0.001635489116374502,,
Jorge Campillo,us_open,0.0016047553445188499,,,,,,0.0016047553445188499,,
Matthew Wolff,us_open,0.0016036778609619506,,,,,,0.0016036778609619506,,
Bud Cauley,us_open,0.0015987615784965967,,,,,,0.0015987615784965967,,
Davis Thompson,us_open,0.0015963814084927151,,,,,,0.0015963814084927151,,
Brian Harman,us_open,0.001586256548767242,,,,,,0.001586256548767242,,
Chris Kirk,us_open,0.0015794249427071437,,,,,,0.0015794249427071437,,
Matti Schmid,us_open,0.0014908720192064826,,,,,,0.0014908720192064826,,
Jon Rahm,us_open,0.001449615664092985,,,,,,0.001449615664092985,,
Sahith Theegala,us_open,0.001445434616225424,,,,,,0.001445434616225424,,
Andrew Novak,us_open,0.0014343847539546645,,,,,,0.0014343847539546645,,
Thomas Detry,us_open,0.0014105697376738185,,,,,,0.0014105697376738185,,
Jason Day,us_open,0.0013607416360274045,,,,,,0.0013607416360274045,,
Ian Poulter,us_open,0.0013414760824979842,,,,,,0.0013414760824979842,,
Laurie Canter,us_open,0.0013096699899974682,,,,,,0.0013096699899974682,,
Jake Knapp,us_open,0.0012049178799887642,,,,,,0.0012049178799887642,,
Jordan Smith,us_open,0.001196152927046243,,,,,,0.001196152927046243,,
Charley Hoffman,us_open,0.0011941110702348278,,,,,,0.0011941110702348278,,
Ryan Fox,us_open,0.0011826884957158216,,,,,,0.0011826884957158216,,
Bio Kim,us_open,0.0011517895024936505,,,,,,0.0011517895024936505,,
Aldrich Potgieter,us_open,0.001123671553794697,,,,,,0.001123671553794697,,
Justin Harding,us_open,0.0010701296088406168,,,,,,0.0010701296088406168,,
Akshay Bhatia,us_open,0.001060351560950039,,,,,,0.001060351560950039,,
Patrick Reed,us_open,0.001044923799342753,,,,,,0.001044923799342753,,
Garrick Higgo,us_open,0.0009863695928580695,,,,,,0.0009863695928580695,,
Daniel Berger,us_open,0.0009649320332898278,,,,,,0.0009649320332898278,,
Byeong Hun An,us_open,0.0009519583026462193,,,,,,0.0009519583026462193,,
Lucas Bjerregaard,us_open,0.0009144871477303219,,,,,,0.0009144871477303219,,
Jordan Spieth,us_open,0.0009011373904421031,,,,,,0.0009011373904421031,,
Paul Dunne,us_open,0.0008142441143587295,,,,,,0.0008142441143587295,,
Chris Paisley,us_open,0.0008101681664862772,,,,,,0.0008101681664862772,,
Erik van Rooyen,us_open,0.0007971582273209052,,,,,,0.0007971582273209052,,
Davis Riley,us_open,0.0007619512066508387,,,,,,0.0007619512066508387,,
Adrian Meronk,us_open,0.0007547893724106925,,,,,,0.0007547893724106925,,
Thomas Pieters,us_open,0.0007203118287362683,,,,,,0.0007203118287362683,,
Tony Finau,us_open,0.0007137592864197596,,,,,,0.0007137592864197596,,
Taylor Pendrith,us_open,0.0007008780942241446,,,,,,0.0007008780942241446,,
Mark Hubbard,us_open,0.0006788189509180245,,,,,,0.0006788189509180245,,
Austin Eckroat,us_open,0.0006730871924615815,,,,,,0.0006730871924615815,,
Shaun Norris,us_open,0.0006180898248729464,,,,,,0.0006180898248729464,,
Wyndham Clark,us_open,0.000617016407767808,,,,,,0.000617016407767808,,
Nick Dunlap,us_open,0.0005676013170884661,,,,,,0.0005676013170884661,,
Mike Lorenzo-Vera,us_open,0.0005665320275806212,,,,,,0.0005665320275806212,,
Romain Langasque,us_open,0.0005629754617008712,,,,,,0.0005629754617008712,,
Adam Schenk,us_open,0.0005555846603567022,,,,,,0.0005555846603567022,,
Karl Vilips,us_open,0.0005190218857171822,,,,,,0.0005190218857171822,,
John Parry,us_open,0.0005176481698599231,,,,,,0.0005176481698599231,,
Keita Nakajima,us_open,0.00051392804700121,,,,,,0.00051392804700121,,
Neal Shipley,us_open,0.0005080277142956311,,,,,,0.0005080277142956311,,
Tomoharu Otsuki,us_open,0.0004779681376803954,,,,,,0.0004779681376803954,,
Corey Conners,us_open,0.0004716044953348709,,,,,,0.0004716044953348709,,
George Coetzee,us_open,0.0004460383989033302,,,,,,0.0004460383989033302,,
Michael Kim,us_open,0.00044565145116149573,,,,,,0.00044565145116149573,,
Eugenio Chacarra,us_open,0.0004212627519328586,,,,,,0.0004212627519328586,,
Rickie Fowler,us_open,0.0004186117668312349,,,,,,0.0004186117668312349,,
Anirban Lahiri,us_open,0.00040842534793042164,,,,,,0.00040842534793042164,,
Martin Couvra,us_open,0.0003904093991605291,,,,,,0.0003904093991605291,,
Aaron Rai,us_open,0.00037629132449100775,,,,,,0.00037629132449100775,,
Yusaku Miyazato,us_open,0.0003761285004859435,,,,,,0.0003761285004859435,,
Kevin Na,us_open,0.00037586043936444624,,,,,,0.00037586043936444624,,
Benjamin Hebert,us_open,0.00037366983656359333,,,,,,0.00037366983656359333,,
Kazuki Higa,us_open,0.0003468204627091974,,,,,,0.0003468204627091974,,
Yuta Ikeda,us_open,0.0003390434304995032,,,,,,0.0003390434304995032,,
Joe Highsmith,us_open,0.00032633846151729787,,,,,,0.00032633846151729787,,
Adrien Saddier,us_open,0.00032083127764398955,,,,,,0.00032083127764398955,,
Brendan Steele,us_open,0.00028541104572564946,,,,,,0.00028541104572564946,,
Lucas Glover,us_open,0.00024933941284111975,,,,,,0.00024933941284111975,,
Brendan Jones,us_open,0.0002470712181670928,,,,,,0.0002470712181670928,,
Billy Horschel,us_open,0.00021649327585433474,,,,,,0.00021649327585433474,,
Brian Campbell,us_open,0.00021126669755643971,,,,,,0.00021126669755643971,,
Marco Penge,us_open,0.00019474465099104428,,,,,,0.00019474465099104428,,
Jhonattan Vegas,us_open,0.00015952640858153796,,,,,,0.00015952640858153796,,
Tom McKibbin,us_open,0.00014851206870613546,,,,,,0.00014851206870613546,,
Brad Kennedy,us_open,0.00013448419166623302,,,,,,0.00013448419166623302,,
Carlos Ortiz,us_open,0.00013298347255172907,,,,,,0.00013298347255172907,,
David Puig,us_open,9.865442768568942e-05,,,,,,9.865442768568942e-05,,
